index,text,hate,audio
55011,"Gay ppl are destroying the black family but not your child molesting uncle? Your deadbeat daddy?? Your abusive ass aunties???? Your third cousin with 7 kids, 12 baby mamas, 6 DWIs and a warrant out for his arrest?????????",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_292.mp3
20871,"ðŸ‘This little guy is more dangerous than any of the guys he hates, & his background history is dodgy, if he dont like them they must be OK, he is a disgrace, turning London into a Islamic shite hole, & his Muslim buddies love him for itðŸ‡¬ðŸ‡§ðŸ˜‰# URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_293.mp3
25244,@DaveGander @3YearLetterman @TitaniaMcGrath If you said this shit while at practice id deck you and deliver a devastating downfield block on your mom,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_294.mp3
70150,"@Fritz Kobe Foaking Philippine cowards without balls, only could moaning like your foaking ho mom when being foaked by my juicy c ock, coward.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_295.mp3
114432,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_296.mp3
103950,ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_297.mp3
104385,"JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_298.mp3
36484,"@mike_pence @realDonaldTrump Just shut your mouth and put down your blackberry. Stay in the closet, you queer!",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_299.mp3
59680,"Begone, thot! Shariah is fucked, if you agree then you're fucked. If you practise shariah you should be shot.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_300.mp3
112992,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_301.mp3
113569,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_302.mp3
21290,Yeah...lets kill as many children as we can...for that matter why don't we bomb the areas where we have them caged up...cheap and easy solution to the border problem...yeah killing is definitely the answer,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_303.mp3
57278,I'd stuff obscene objects in that useless cunt while I used your ass as a cum dump.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_304.mp3
99778,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_305.mp3
31084,Nice ass. Perky tits. Cute. I'd throat fuck her and leave her in a mess if slobber and vomit.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_306.mp3
99056,i hate jews so much i wish the holocaust actually happened,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_307.mp3
70012,My monster cock would fucking destroy that tight fuckhole...,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_308.mp3
70950,Isis space program does not look promising. Premature detonation. Those lunar infidels will have to wait for jihad.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_309.mp3
52459,"@Franklin_Graham Really, Frankie? Prayer again? Prayer doesn't seem to be working, you grifting boot-licking hypocrite. You pray, and then more people are shot down. So I say this to you, grifter: send the victim's family money. That's right, send them your ill-gotten gains, you grifting scum.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_310.mp3
116628,"STOP SUCKING THAT FATASS' DICK, YOU NIGGERLOVING KIKE",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_311.mp3
99408,i hate jews so much i wish the holocaust actually happened,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_312.mp3
111645,"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one.   URL""",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_313.mp3
75389,Fuck a pregnant bitch call it a threesome,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_314.mp3
117433,"Being a woman had fuck all go do with her failure, her being a paedophile protecting globalist Zionist cunt is her own making, as a human, and I use that term lightly because that whore of the devil has a black heart!",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_315.mp3
37647,Don't project your grandpas faggotry on mine,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_316.mp3
34218,"I would fuck your little white boy pussy until you die, ur just another beta whitey pretending to be black on the internet, fucking bitch",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_317.mp3
26110,Think of it this way. All these fake Christian hooligans are definitely going to hell.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_318.mp3
27156,"""More! Pound me until I'm a dumb worthless pig addicted to cock!"" Chun spent the whole night taking the horse's meaty bitch breakers up her slut holes while squealing like a cum drunk sow~ all she could think about were thick cocks pounding away at her, breeding her over and over URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_319.mp3
9908,All they prove to be is a bunch of fruitless lacking morals overloaded estrogen driven bitches! All of them are USELESS to any society!,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_320.mp3
114709,There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_321.mp3
38805,I'm sorry but this woman who hates America and calls American ppl ignornant has to be a viscous liar. Living here & filing fraudulent tax returns tells u what she's all about.....I'm tired of this anti American moron...leave our country..go back to Somalia or where ever ur from URL,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_322.mp3
122120,Fucking fagot burn in hell,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_323.mp3
106269,"GET RID OF THOSE FUCKING MUSLIMS! the nasty ones that won't assimilate, rape women, beat children, threaten democracy, plan terror attacks, assault innocent secular people and force their disgusting religion on everyone else by way of violence. Assimilate OR GET THE FUCK OUT OR BE PREPARED TO DIE!",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_324.mp3
122352,@L1LTR4P fucking losers wetbacks #SorryNotSorry,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_325.mp3
53330,All homosexuals should be slaughtered,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_326.mp3
61282,"Listen dirty bitch slut, I know this video will make you lose what was left from your fucking head. Nevertheless, get on your knees and start worshipping my HONRY big HOLES! URL URL URL URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_327.mp3
1921,Suck my short dixk faggot,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_328.mp3
8701,Nice udders slut ... what about those fuck holes ?... coz whore like you is only worth her holes here,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_329.mp3
83604,"@ismail no one wants Africa look at all your young males dying in the ocean trying to flee to Europe. Ww3 has already started there when the first clan war started, you guys get machetes and just start killing each other just because you're different ethnicities ðŸ˜‚ðŸ˜‚",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_330.mp3
88620,Come on Lisa spill it all out... you must be a real fuckin autist piece of shit. Your own mother wants to slap the fuck out of you,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_331.mp3
96238,"""@iamkrause: No need to thank me, killing niggers is it's own reward.""  Dis my pal from our graduation when we was 26",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_332.mp3
72522,"These fucking racist white men need to get death penalty all of them. They're rotting the Country those sick fucks. Not even a month later and guess what another ""White "" shooter but yet Hispanics , immigrants and blacks are the problem ??!! Smfh I'm so angry. #ElPasoShooting",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_333.mp3
52401,your mom so i can fuck the shut outta her and some aliens can fuck her in the ass tits butt face dick,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_334.mp3
109366,Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_335.mp3
118980,@L1LTR4P fucking losers wetbacks #SorryNotSorry,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_336.mp3
95350,"yeah, heres a clue for the nigger author of this article. Chinks hate niggers, Kikes hate niggers, Spicks hate niggers and Towelheads hate niggers. EVen niggers hate niggers. Black Africans hate the gauche lazy American blacks because they have no morals or work ethic. Niggrus Americanus is the lowest form of human (if you can even call them that) on the planet, we should erase them",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_337.mp3
105486,"Careful what you wish for, you always wanted to feel a huge cock up your hole bitch so now whimper all you like, squeal & cry that ain't gonna stop this bull from raping your boi pussy apart he'll only stop when he is done and shoots his load and breed you URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_338.mp3
107264,#whitepower...I'll hang you nigger,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_339.mp3
112433,Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_340.mp3
63140,Clever cold asf you just a simple minded fag,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_341.mp3
78226,"Bitch and Stupid , a lethal combination!",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_342.mp3
77553,"@IlhanMN, since all you know how to do is spew the proverbial diarrhea by your hate for America, do America a favor and crawl back to Somalia and live in your little cage like a rabid rat. Ilhan Omar Slams America to 400 High School Students as 'Unjust' URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_343.mp3
108072,There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_344.mp3
101565,ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_345.mp3
66994,Jesus you're a triggered cunt.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_346.mp3
77435,">She brilliant then why she ded? Nigga wut?? >Before Yogi is made the PM, he should be made to tame LMAO ask him to control Kashmir first. Yogi being a North Indian will have no qualms about cleaning our toilets",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_347.mp3
19669,@pajhwok And what about you morons you are killing innocent children destroying syria Yemen no one will quetion your barbarism Go get a life moron,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_348.mp3
119521,shut the fuck up you dumb black bitch,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_349.mp3
122126,Looks like a nigger with their typical retarded haircuts,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_350.mp3
93207,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_351.mp3
69201,Kill em all put them hoes to REST ðŸ˜‚ðŸ˜‚ðŸ˜‚,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_352.mp3
108332,Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_353.mp3
33182,lol.  >surpassing Islam for fastest growing All this means is that it's small. And it will remain so because it's a bullshit cult. URL,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_354.mp3
7971,@RyanHillMI @realDonaldTrump Shut up you fucking faggot,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_355.mp3
90019,Muslims think they're going to take over the world ! that's not going to happen because Jesus Christ it's coming back and he will destroy them all battle of Armageddon!,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_356.mp3
95301,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_357.mp3
56173,Dykes sticking they tongue out in pictures is equivalent to niggas taking grey pants dick print pictures little whores,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_358.mp3
96412,"This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_359.mp3
97584,trump is the only jews true friend. I hope trump will be the next US president and help Israel to kill all Palestinian fucking muslim. we will kill all muslim in the world.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_360.mp3
66691,this is so fucked. why would ANYONE do this to this poor girl. i wanna fucken burn them ugly fat bitches to death SLOWLY URL,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_361.mp3
109890,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:â€¦",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_362.mp3
44038,+Joseph Don't worry your'e just a mangina sweating it out.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_363.mp3
42593,When are these nutbars going to come to their senses and take these frustrations out on the muslims!!,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_364.mp3
17554,@MrRuss10000 yes and jews rape children and suck on freshly circumsized infant penis,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_365.mp3
104034,ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_366.mp3
61690,Iran. Go fuck the US.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_367.mp3
23439,Okay taco munching beaner,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_368.mp3
28698,These Pakistani don't go to school to get education they go to terrorist camp .thats why their mind is like illiterate.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_369.mp3
20256,Love b watch out for the gang raping mauradering evil horny muslims ðŸŒŸ ðŸŒ™,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_370.mp3
8067,this hoe looking girl is retarded,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_371.mp3
48591,"Fck America and fck white people I'm so done, can y'all just leave",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_372.mp3
12984,Fuck you raw doggystyle and creampie that pussy,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_373.mp3
120047,Stupid Asian Bitch You're an idiot and you should go back to ching chong land,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_374.mp3
86885,God hates the proud God hates fags,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_375.mp3
55742,"@Peluio They are all Narcos, They are all Narco, why don't you all go to shell of your mother.  @DEAHQ nuke this piece of shit of country. URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_376.mp3
73396,Omar and her ilk are traitors to the USA. Those who voted for this trash should be deported. Thanks voters for the TRUMP REVOLUTION!,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_377.mp3
22225,"Lmao, I think our situation is much better than yours, where your people fuck your own baby girl cousins, kill any ""kaffirs"" on the street, and blow up both your own people and those in the rest of the world! With such a barbaric track record, your will surely get your 72 virgins in paradise!",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_378.mp3
103331,"JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_379.mp3
114603,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:â€¦",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_380.mp3
79877,"From the look on this #faggot's face, it knows that it has become the #Alpha's bitch and that it is nothing but a hole for the Alpha's dick! URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_381.mp3
42921,China destroyed Sihanoukville in Cambodia. Clean your shits in Cambodia you chinx motherfuckers,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_382.mp3
95533,trump is the only jews true friend. I hope trump will be the next US president and help Israel to kill all Palestinian fucking muslim. we will kill all muslim in the world.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_383.mp3
102755,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_384.mp3
68575,Fuck allah too and Mohhamd the 9 year old predator,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_385.mp3
66133,"Another ""Good Christian"" who is really just a fvcking piece of sh^t. Fvck Religion! Fvck these fake-ass christians! URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_386.mp3
45692,Islam is a cancer that needs to be eradicated,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_387.mp3
21574,I'd beg her for the privilege of receiving her goddess piss all over my face and in my mouth,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_388.mp3
77589,"Its always the the indian urgh not only they shit in public street, they also go scamming gullible people",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_389.mp3
4422,Our boys sacrificed their lives so a bunch of sodomites could shut down our speech and punch us for being white. Not the way they imagined it  #DDay75thAnniversary,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_390.mp3
73171,"Get fucked they should be shot and killed for crossing illegally, all of them.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_391.mp3
95958,"""@iamkrause: No need to thank me, killing niggers is it's own reward.""  Dis my pal from our graduation when we was 26",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_392.mp3
95099,"""@iamkrause: No need to thank me, killing niggers is it's own reward.""  Dis my pal from our graduation when we was 26",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_393.mp3
93146,i hate jews so much i wish the holocaust actually happened,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_394.mp3
34377,@tariqnasheed These faggots are a bunch of degenerates,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_395.mp3
28908,This guy's act like a bunch of faggots.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_396.mp3
55619,You're all racist against white people you fucking commies,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_397.mp3
82054,"It's a proven fact that all warriors fans are gay, if your homie wearing a curry Jersey leave his bitch ass at the home, dont need that embarrassment around, if you wearing a curry Jersey you might as well wear a sign that say hey I take it in the assðŸ˜‚",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_398.mp3
99208,Every gook in #LosAngeles should be deported or killed.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_399.mp3
111058,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_400.mp3
103091,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_401.mp3
100509,#whitepower...I'll hang you nigger,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_402.mp3
34122,"""Ugly bitch I was trying to do you a favour by fucking your ugly ass""",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_403.mp3
54931,"Bitch cunt fuck, what a load of fucking bullshit",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_404.mp3
103030,ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_405.mp3
71043,"Why are we so stupid to think people like this are entertaining.? If this dumb bitch is so hot, maybe don't wear long sleeves and a beanie in California in the summertime. Why do we continue to support these twats and make them millionaires? Maybe if what they did was productive and useful. More poop.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_406.mp3
85883,All the hoes are fighting for the right to murder babies after they take the dick and cum. It's called taking responsibility. Fact: less than 1% of abortions are rape cases so stfu.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_407.mp3
102753,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_408.mp3
113025,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:â€¦",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_409.mp3
100073,#whitepower...I'll hang you nigger,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_410.mp3
105669,"At 7:19 is why I hate people, women especially look how mad she got just because the dog splashed her.. f*** you you stupid b**** either have fun or go kill yourself",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_411.mp3
17368,Man fuck these bitches,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_412.mp3
30877,GOD DAMN NIGGERS GETTING IN THE WAY OF THEM DAMN BULLETS,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_413.mp3
32519,"Dirty slut. Daddy knows a filthy cunt when he see's one. Only a whore bitch would get excited at having her ass beaten. Beat yourself again. Film it, I want to hear you whimper. I want to see your arse redden and you fuck hole drip with anticipation. Imagine if I held you down and fucked your ass raw, because a cunt like you A. Deserves it and B. Fucking craves it. Am I right?",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_414.mp3
34441,"I really got no remorse when it come to this behavior , I hope they find n KILL THESE NIGGAS waste of humans URL",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_415.mp3
104306,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_416.mp3
80079,FUCK CHRISTIANS! THESE DINOSAURS ARE TRYING TO TAKE AWAY WOMENS RIGHTS! These sick bastards support incest and want to punish the poor. Late term abortion.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_417.mp3
95592,"yeah, heres a clue for the nigger author of this article. Chinks hate niggers, Kikes hate niggers, Spicks hate niggers and Towelheads hate niggers. EVen niggers hate niggers. Black Africans hate the gauche lazy American blacks because they have no morals or work ethic. Niggrus Americanus is the lowest form of human (if you can even call them that) on the planet, we should erase them",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_418.mp3
64080,"This is an issue about you racist Republicans......... if you think you are better because of skin color, you need to go to hell, ðŸ–•ðŸ½",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_419.mp3
59094,I would love to rape you and fill all of your holes with cum,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_420.mp3
60290,@Filamental2 @frostytea_ fuck off british faggot,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_421.mp3
114837,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_422.mp3
113041,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_423.mp3
100394,#whitepower...I'll hang you nigger,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_424.mp3
33515,"NTA, fuck that fat bitch and her purse",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_425.mp3
111598,"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one.   URL""",1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_426.mp3
29946,Fuck you and you're stupid fucking love shit. You wouldn't know love if it was a dildo that went up your fat fucking ass you god damn mongoloid.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_427.mp3
114076,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_428.mp3
62683,Incel neckbeards who can't handle the idea of a woman profiting from her sexuality. Fuck those people who reported her.,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_429.mp3
3606,Fuck these shallow ass bitches. give em nothing but dick,1,/content/drive/MyDrive/IPD/code/audio/claude_tts/audio_430.mp3
